Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Population
0578-SKVMF,Female,23,Yes,0,Seeley,92273,32.790283,-115.689559,4,22,None,Yes,4.01,No,Yes,Cable,53,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.3,1845.9,0.0,0,88.22,1934.12,Churned,Competitor,1632
0587-DMGBH,Female,48,No,0,Willows,95988,39.49399,-122.286363,0,8,None,Yes,37.79,No,Yes,Cable,25,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.85,365.55,13.01,10,302.32,664.86,Churned,Competitor,8812
0596-BQCEQ,Female,32,Yes,0,Hydesville,95547,40.557316,-124.081662,1,62,None,Yes,48.58,No,Yes,Fiber Optic,13,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.15,6283.3,0.0,0,3011.96,9295.26,Churned,Competitor,1201
0611-DFXKO,Male,35,Yes,0,Comptche,95427,39.23982,-123.565432,1,20,Offer D,Yes,18.05,No,Yes,Fiber Optic,5,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,89.0,1820.45,0.0,0,361.0,2181.45,Churned,Dissatisfaction,371
0617-FHSGK,Male,62,No,0,Rancho Cordova,95670,38.602722,-121.279913,0,49,None,Yes,19.08,Yes,Yes,Fiber Optic,24,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,75.2,3678.3,0.0,20,934.92,4633.22,Churned,Price,49729
0618-XWMSS,Male,60,No,0,Wasco,93280,35.65224,-119.4464,0,28,Offer C,Yes,44.28,No,Yes,Fiber Optic,5,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,2068.55,0.0,0,1239.84,3308.39,Churned,Price,22760
0621-TWIEM,Male,28,No,0,Newhall,91321,34.370377,-118.504118,0,10,Offer D,Yes,34.44,No,Yes,Cable,69,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,45.55,402.6,0.0,0,344.4,747.0,Churned,Attitude,30742
0628-CNQRM,Male,49,Yes,0,Temecula,92592,33.507256,-117.029473,1,22,None,Yes,19.8,No,Yes,Cable,17,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,67.5,1544.05,0.0,0,435.6,1979.65,Churned,Other,46171
0634-SZPQA,Female,64,No,0,San Anselmo,94960,37.99272,-122.575026,0,23,None,Yes,3.55,Yes,Yes,Fiber Optic,4,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.05,2169.8,27.38,0,81.65,2224.07,Churned,Competitor,16849
0637-KVDLV,Male,30,No,0,Elk Grove,95758,38.35363,-121.44195,0,2,Offer E,Yes,17.22,Yes,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.5,162.45,0.0,0,34.44,196.89,Churned,Other,47065
0637-UBJRP,Male,40,Yes,0,Wilton,95693,38.39256,-121.225093,5,13,Offer D,Yes,29.92,No,Yes,Fiber Optic,21,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.05,1095.3,23.97,0,388.96,1460.29,Churned,Competitor,5889
0637-YLETY,Female,39,No,0,Douglas City,96024,40.58659,-122.903677,0,16,Offer D,Yes,18.99,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.6,1555.65,0.0,0,303.84,1859.49,Churned,Attitude,960
0639-TSIQW,Female,28,No,0,White Water,92282,33.972294,-116.654195,0,67,Offer A,Yes,37.5,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,102.95,6886.25,0.0,0,2512.5,9398.75,Churned,Competitor,805
0643-OKLRP,Female,73,Yes,0,Azusa,91702,34.17449,-117.87068,1,47,None,Yes,38.31,Yes,Yes,Fiber Optic,7,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,80.35,3825.85,0.0,90,1800.57,5716.42,Churned,Dissatisfaction,57775
0654-HMSHN,Male,45,Yes,0,Mojave,93501,35.097324,-118.171288,1,21,Offer D,Yes,42.65,Yes,Yes,Fiber Optic,3,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104.4,2157.95,0.0,0,895.65,3053.6,Churned,Attitude,4882
0655-RBDUG,Male,32,No,0,Alviso,95002,37.449535,-121.994813,0,7,Offer E,Yes,9.25,Yes,Yes,Fiber Optic,29,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.05,713.0,0.0,0,64.75,777.75,Churned,Competitor,2147
0679-IDSTG,Female,73,Yes,0,Branscomb,95417,39.71059,-123.682799,1,1,None,Yes,37.3,No,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,0.0,0,37.3,106.55,Churned,Competitor,176
0680-DFNNY,Male,62,Yes,0,Winters,95694,38.578606,-122.024579,1,15,None,Yes,40.7,Yes,Yes,Fiber Optic,29,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.1,1504.05,0.0,0,610.5,2114.55,Churned,Competitor,8406
0684-AOSIH,Male,42,Yes,0,Oro Grande,92368,34.64796,-117.296957,1,1,None,Yes,12.04,No,Yes,Cable,5,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.0,95.0,0.0,0,12.04,107.04,Churned,Dissatisfaction,909
0685-MLYYM,Female,74,No,0,Buena Park,90620,33.845707,-118.012204,0,2,Offer E,Yes,9.86,No,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.75,154.85,0.0,0,19.72,174.57,Churned,Price,44442
0687-ZVTHB,Male,24,Yes,0,Richmond,94805,37.941456,-122.320968,1,65,Offer B,Yes,26.75,Yes,Yes,Cable,51,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,72.45,4653.85,14.23,0,1738.75,6378.37,Churned,Competitor,13984
0689-NKYLF,Male,42,No,0,Los Angeles,90066,34.00203,-118.430656,0,13,Offer D,Yes,35.4,No,Yes,Fiber Optic,18,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.2,1060.6,0.0,0,460.2,1520.8,Churned,Attitude,55204
0691-IFBQW,Female,65,No,0,Biola,93606,36.79888,-120.019511,0,46,None,Yes,2.37,Yes,Yes,Fiber Optic,20,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.0,4874.8,0.0,0,109.02,4983.82,Churned,Competitor,807
0691-JVSYA,Female,24,Yes,0,Pasadena,91103,34.167465,-118.165327,5,53,None,Yes,40.62,No,Yes,Fiber Optic,73,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.85,5000.2,18.55,0,2152.86,7134.51,Churned,Competitor,27891
0697-ZMSWS,Male,19,No,0,Los Angeles,90023,34.017696,-118.200577,0,4,None,Yes,6.91,Yes,Yes,Fiber Optic,53,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.65,338.9,0.0,0,27.64,366.54,Churned,Dissatisfaction,47487
0702-PGIBZ,Male,28,No,0,Dutch Flat,95714,39.197216,-120.83679,0,4,Offer E,Yes,26.16,Yes,Yes,Fiber Optic,85,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.7,364.55,1.48,0,104.64,467.71,Churned,Competitor,350
0709-TVGUR,Female,70,No,0,Stockton,95207,38.002125,-121.324979,0,9,None,Yes,17.56,Yes,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.55,622.9,33.25,0,158.04,747.69,Churned,Competitor,49965
0719-SYFRB,Female,52,No,0,Norco,92860,33.925835,-117.559639,0,12,Offer D,Yes,36.24,Yes,Yes,DSL,30,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,61.65,713.75,0.0,0,434.88,1148.63,Churned,Competitor,22443
0722-TROQR,Female,68,No,0,Davis,95616,38.508736,-121.678813,0,4,None,Yes,26.23,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,321.75,0.0,0,104.92,426.67,Churned,Price,67411
0723-DRCLG,Female,73,Yes,0,Fallbrook,92028,33.362576,-117.299644,1,1,None,Yes,31.27,Yes,Yes,Fiber Optic,11,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.45,74.45,0.0,10,31.27,115.72,Churned,Other,42239
0727-BMPLR,Female,66,No,0,Fresno,93706,36.654613,-119.903674,0,55,None,Yes,37.38,Yes,Yes,Fiber Optic,7,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,100.0,5509.3,0.0,100,2055.9,7665.2,Churned,Competitor,35790
0727-IWKVK,Male,35,Yes,0,Yermo,92398,35.013298,-116.834092,0,9,Offer E,Yes,19.18,No,Yes,Fiber Optic,27,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.9,741.7,0.0,0,172.62,914.32,Churned,Price,1195
0733-VUNUW,Male,43,No,0,San Francisco,94114,37.758083,-122.434801,0,24,None,Yes,8.99,Yes,Yes,DSL,5,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,55.65,1400.55,0.0,60,215.76,1676.31,Churned,Competitor,30587
0742-MOABM,Male,50,Yes,0,Fallbrook,92028,33.362576,-117.299644,2,4,None,Yes,9.67,No,Yes,Cable,22,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,50.05,179.35,0.0,0,38.68,218.03,Churned,Competitor,42239
0742-NXBGR,Female,64,No,0,Adin,96006,41.171577,-120.913161,0,1,Offer E,Yes,33.41,No,Yes,Fiber Optic,28,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.3,82.3,0.0,0,33.41,115.71,Churned,Competitor,615
0748-RDGGM,Male,38,Yes,0,Tarzana,91356,34.15714,-118.548511,1,70,None,Yes,39.63,No,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.5,7534.65,0.0,0,2774.1,10308.75,Churned,Price,27424
0754-UKWQP,Male,63,No,0,Cool,95614,38.880623,-120.973865,0,2,None,Yes,37.43,No,Yes,Fiber Optic,18,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.85,197.7,0.0,0,74.86,272.56,Churned,Competitor,3674
0772-GYEQQ,Male,33,No,0,Lodi,95240,38.123543,-121.159078,0,3,Offer E,Yes,49.4,No,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,88.35,262.05,0.0,0,148.2,410.25,Churned,Competitor,45755
0781-LKXBR,Male,65,No,0,San Francisco,94102,37.7795,-122.419233,0,9,None,Yes,48.71,Yes,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,918.6,0.0,0,438.39,1356.99,Churned,Competitor,28998
0807-ZABDG,Female,43,No,2,Woodland,95776,38.69408,-121.694431,0,3,Offer E,Yes,26.04,No,Yes,Cable,16,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.1,154.65,0.0,0,78.12,232.77,Churned,Competitor,15022
0812-WUPTB,Male,65,Yes,0,Corona Del Mar,92625,33.600986,-117.862734,1,1,Offer E,Yes,49.6,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.85,70.85,0.0,0,49.6,120.45,Churned,Price,13422
0818-OCPZO,Male,80,No,0,Los Angeles,90059,33.927254,-118.249826,0,27,None,Yes,42.91,Yes,Yes,Fiber Optic,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.45,2122.05,0.0,0,1158.57,3280.62,Churned,Competitor,38128
0843-WTBXE,Male,38,No,0,San Diego,92126,32.886925,-117.152162,0,53,None,Yes,16.43,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.45,4517.25,0.0,0,870.79,5388.04,Churned,Other,74232
0866-QLSIR,Female,53,No,0,Garden Grove,92843,33.76402,-117.931507,0,34,Offer C,Yes,34.41,Yes,Yes,DSL,4,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,64.4,2088.75,0.0,0,1169.94,3258.69,Churned,Attitude,43491
0867-MKZVY,Female,26,Yes,1,Altadena,91001,34.19684,-118.142236,5,20,None,Yes,36.6,Yes,Yes,Fiber Optic,51,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,82.4,1592.35,33.43,0,732.0,2290.92,Churned,Price,36243
0870-VEMYL,Female,34,No,0,Columbia,95310,38.08584,-120.37855,0,5,Offer E,Yes,24.32,No,Yes,Cable,22,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,53.85,259.8,22.96,10,121.6,368.44,Churned,Competitor,2144
0871-URUWO,Male,36,Yes,0,Sheep Ranch,95250,38.244804,-120.417301,1,13,None,Yes,30.55,Yes,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,102.25,1359.0,0.0,0,397.15,1756.15,Churned,Competitor,88
0872-NXJYS,Female,40,No,0,West Hollywood,90069,34.09378,-118.381061,0,9,None,Yes,45.41,No,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.55,723.4,0.0,0,408.69,1132.09,Churned,Competitor,20408
0875-CABNR,Female,70,No,0,San Luis Obispo,93401,35.233746,-120.626442,0,10,None,Yes,16.85,No,Yes,Fiber Optic,30,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,84.6,865.55,0.0,0,168.5,1034.05,Churned,Attitude,27047
0876-WDUUZ,Female,62,No,0,Pine Grove,95665,38.400265,-120.641274,0,5,Offer E,Yes,43.51,No,Yes,Fiber Optic,17,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.4,425.9,0.0,0,217.55,643.45,Churned,Price,4354
0877-SDMBN,Female,20,No,0,San Diego,92126,32.886925,-117.152162,0,54,None,Yes,43.47,Yes,Yes,Fiber Optic,82,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.95,5639.05,0.0,0,2347.38,7986.43,Churned,Competitor,74232
0880-TKATG,Male,21,Yes,0,Lucerne Valley,92356,34.508415,-116.856103,3,4,Offer E,Yes,9.56,Yes,Yes,Fiber Optic,48,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.15,385.9,0.0,0,38.24,424.14,Churned,Competitor,5256
0886-QGENL,Female,72,Yes,0,San Diego,92104,32.7415,-117.127409,1,27,None,Yes,45.82,No,Yes,Fiber Optic,13,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2754.45,0.0,0,1237.14,3991.59,Churned,Attitude,47689
0887-HJGAR,Male,57,No,0,Coalinga,93210,36.186867,-120.387793,0,1,Offer E,Yes,5.55,No,Yes,DSL,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,45.7,45.7,0.0,0,5.55,51.25,Churned,Competitor,18036
0895-DQHEW,Male,47,Yes,0,Burney,96013,40.946785,-121.719489,1,54,None,Yes,35.46,Yes,Yes,Fiber Optic,23,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.3,5278.15,11.45,0,1914.84,7181.54,Churned,Competitor,4552
0897-FEGMU,Female,43,Yes,0,Los Angeles,90048,34.072945,-118.37267,1,11,Offer D,Yes,31.08,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.5,1056.95,0.0,0,341.88,1398.83,Churned,Dissatisfaction,21739
0917-EZOLA,Male,66,Yes,0,Lakewood,90713,33.847755,-118.112532,0,72,None,Yes,6.03,Yes,Yes,Fiber Optic,2,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,104.15,7689.95,0.0,0,434.16,8124.11,Churned,Price,27563
0923-PNFUB,Female,55,No,0,Westlake Village,91361,34.130993,-118.894673,0,3,Offer E,Yes,46.36,No,Yes,Fiber Optic,4,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.75,247.25,0.0,0,139.08,386.33,Churned,Attitude,18735
0925-VYDLG,Female,40,No,0,Ludlow,92338,34.702766,-116.093376,0,3,None,Yes,17.87,Yes,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.25,242.0,0.0,0,53.61,295.61,Churned,Attitude,23
0927-LCSMG,Male,23,No,0,San Jose,95129,37.305622,-122.000887,0,7,Offer E,Yes,21.58,No,Yes,Fiber Optic,71,No,No,Yes,No,No,No,Yes,No,Month-to-Month,No,Mailed Check,74.65,544.55,0.0,10,151.06,705.61,Churned,Competitor,37570
0939-YAPAF,Female,44,No,0,Santa Ana,92701,33.748478,-117.858918,0,35,Offer C,Yes,10.49,Yes,Yes,Fiber Optic,17,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.25,3527.6,0.0,0,367.15,3894.75,Churned,Competitor,58157
0940-OUQEC,Male,54,No,0,Winters,95694,38.578606,-122.024579,0,10,Offer D,Yes,17.07,Yes,Yes,Fiber Optic,3,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.7,788.8,38.42,50,170.7,971.08,Churned,Competitor,8406
0946-CLJTI,Male,67,Yes,0,Palmdale,93551,34.613476,-118.256358,1,58,Offer B,Yes,3.18,Yes,Yes,Fiber Optic,5,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,5812.6,0.0,0,184.44,5997.04,Churned,Competitor,34045
0947-IDHRQ,Female,21,No,0,Woodland Hills,91367,34.178066,-118.615714,0,7,None,Yes,39.21,No,Yes,Fiber Optic,42,No,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,80.3,526.7,0.0,10,274.47,811.17,Churned,Competitor,36123
0947-MUGVO,Male,71,Yes,0,Jolon,93928,35.930782,-121.189757,1,20,None,Yes,5.37,No,Yes,Fiber Optic,24,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.65,1463.5,0.0,0,107.4,1570.9,Churned,Competitor,254
0952-KMEEH,Male,46,No,0,Mountain View,94043,37.419724,-122.062947,0,13,None,Yes,3.36,Yes,Yes,Fiber Optic,15,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Mailed Check,98.15,1230.25,0.0,40,43.68,1313.93,Churned,Price,27822
0963-ZBDRN,Male,45,No,0,Claremont,91711,34.12762,-117.717863,0,32,None,Yes,25.21,No,Yes,Fiber Optic,26,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.2,3183.4,0.0,0,806.72,3990.12,Churned,Attitude,34716
0968-GSIKN,Female,23,No,0,Thousand Palms,92276,33.849262,-116.382778,0,1,Offer E,Yes,30.6,No,Yes,Fiber Optic,27,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,70.8,70.8,0.0,0,30.6,101.4,Churned,Competitor,6242
0970-ETWGE,Male,38,No,0,Bodfish,93205,35.52399,-118.400432,0,1,Offer E,Yes,42.46,No,Yes,Cable,27,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,89.55,0.0,0,42.46,132.01,Churned,Competitor,1954
0979-PHULV,Male,30,Yes,0,San Diego,92122,32.85723,-117.209774,2,69,Offer A,Yes,48.8,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.45,7007.6,0.0,0,3367.2,10374.8,Churned,Competitor,34902
0991-BRRFB,Male,31,No,0,Corona,92883,33.762352,-117.488725,0,18,None,Yes,20.86,No,Yes,DSL,3,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.4,874.8,0.0,0,375.48,1250.28,Churned,Other,13188
1010-DIAUQ,Male,54,No,0,San Diego,92122,32.85723,-117.209774,0,5,Offer E,Yes,20.86,No,Yes,Fiber Optic,8,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,96.5,492.55,0.0,0,104.3,596.85,Churned,Competitor,34902
1024-VRZHF,Male,39,Yes,0,San Diego,92117,32.825085,-117.199424,1,11,Offer D,Yes,21.58,Yes,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-7.0,825.7,0.0,0,237.38,1063.08,Churned,Competitor,51213
1031-IIDEO,Female,51,No,0,Sierra City,96125,39.600597,-120.636358,0,1,Offer E,Yes,27.05,No,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.85,70.85,0.0,0,27.05,97.9,Churned,Dissatisfaction,348
1041-RXHRA,Female,25,No,0,Guatay,91931,32.857944,-116.561917,0,41,None,Yes,40.78,No,Yes,Fiber Optic,41,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,70.25,2868.05,0.0,0,1671.98,4540.03,Churned,Attitude,796
1062-LHZOD,Male,49,Yes,0,San Diego,92121,32.898613,-117.202937,0,1,None,Yes,4.99,No,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,69.9,69.9,0.0,0,4.99,74.89,Churned,Competitor,4258
1069-XAIEM,Female,68,No,0,Mendocino,95460,39.305546,-123.743697,0,1,None,Yes,16.37,Yes,Yes,Fiber Optic,7,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.05,85.05,0.0,0,16.37,101.42,Churned,Competitor,2229
1075-BGWOH,Male,69,Yes,0,Rosemead,91770,34.06511,-118.082791,1,16,None,Yes,15.16,Yes,Yes,Fiber Optic,7,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.75,1587.55,0.0,0,242.56,1830.11,Churned,Attitude,61623
1084-UQCHV,Male,35,No,0,Angelus Oaks,92305,34.1678,-116.86433,0,1,Offer E,Yes,27.97,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-7.0,69.75,0.0,0,27.97,97.72,Churned,Attitude,301
1086-LXKFY,Female,46,Yes,0,Westwood,96137,40.271534,-121.018087,1,1,Offer E,Yes,16.55,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.1,69.1,0.0,0,16.55,85.65,Churned,Other,4158
1092-GANHU,Male,62,No,0,Magalia,95954,39.933853,-121.584371,0,17,None,Yes,30.61,No,Yes,Fiber Optic,7,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.65,1313.55,0.0,0,520.37,1833.92,Churned,Competitor,11168
1095-JUDTC,Female,78,No,0,Woodbridge,95258,38.169605,-121.310964,0,47,None,Yes,14.22,Yes,Yes,Fiber Optic,11,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.05,4504.55,0.0,0,668.34,5172.89,Churned,Competitor,4176
1112-CUNAO,Female,67,No,0,Grimes,95950,39.03306,-121.895718,0,15,Offer D,Yes,4.28,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,89.85,1424.95,0.0,0,64.2,1489.15,Churned,Dissatisfaction,531
1113-IUJYX,Female,59,Yes,0,Winnetka,91306,34.209534,-118.577563,3,14,None,Yes,5.63,No,Yes,Fiber Optic,23,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,105.95,1348.9,0.0,0,78.82,1427.72,Churned,Competitor,43857
1114-CENIM,Male,43,No,2,San Jacinto,92582,33.80671,-117.02007,0,54,None,Yes,6.7,Yes,Yes,Cable,16,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.0,3092.65,0.0,0,361.8,3454.45,Churned,Other,4456
1120-BMWUB,Female,36,No,0,Los Angeles,90056,33.987946,-118.370442,0,16,Offer D,Yes,6.86,No,Yes,DSL,8,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,53.9,834.15,0.0,40,109.76,983.91,Churned,Other,8115
1122-JWTJW,Male,64,Yes,2,Ocotillo,92259,32.698963,-115.886656,1,1,None,Yes,37.68,No,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.65,70.65,0.0,0,37.68,108.33,Churned,Competitor,471
1143-NMNQJ,Female,39,No,0,Boulder Creek,95006,37.171726,-122.142961,0,2,None,Yes,14.07,Yes,Yes,Fiber Optic,6,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.7,169.8,0.0,0,28.14,197.94,Churned,Attitude,10520
1150-WFARN,Female,59,Yes,0,Brawley,92227,33.03933,-115.191857,1,67,None,Yes,32.15,Yes,Yes,Fiber Optic,28,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.75,7156.2,0.0,0,2154.05,9310.25,Churned,Competitor,23394
1157-BQCUW,Male,59,No,0,Fall River Mills,96028,41.01728,-121.468945,0,1,Offer E,Yes,30.07,Yes,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,74.95,0.0,0,30.07,105.02,Churned,Competitor,1902
1184-PJVDB,Male,38,Yes,0,Amador City,95601,38.431408,-120.8421,1,10,None,Yes,11.3,No,Yes,Fiber Optic,4,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.95,857.2,0.0,0,113.0,970.2,Churned,Competitor,222
1193-RTSLK,Female,26,No,0,Happy Camp,96039,41.8319,-123.487478,0,38,None,Yes,36.18,No,Yes,Fiber Optic,48,Yes,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,83.9,3233.6,0.0,0,1374.84,4608.44,Churned,Competitor,1294
